"","eeg_nr","leistung_m","inbetrieb_m","gem_m","b_wgs84","l_wgs84","nabe_m","rotor_m","gem","plz","ort","leistung","inbetriebnahme","menge_kwh"
"596","E31238010000000000000016892432529","2300","23.11.2011",7232059,"49,926379","6,309587",NA,82,723205122,54675,"Sinspelt",2300,"2011-11-23",3952985
"597","E31238010000000000000016892437942","2300","27.10.2011",7232095,"49,927373","6,314148",NA,82,723205122,54675,"Sinspelt",2300,"2011-10-27",3952985
"598","E31238010000000000000016892437943","2300","13.10.2011",7232095,"49,928386","6,318792",NA,82,723205122,54675,"Sinspelt",2300,"2011-10-13",4063773
"599","E31238010000000000000016892437944","2300","1.12.2011",7232059,"49,923172","6,308453",NA,82,723205122,54675,"Sinspelt",2300,"2011-12-01",3952985
"600","E31238010000000000000016892437945","2300","23.11.2011",7232095,"49,924462","6,313544",NA,82,723205122,54675,"Sinspelt",2300,"2011-11-23",4335031
"601","E31238010000000000000016892437946","2300","23.11.2011",7232095,"49,923492","6,316587",NA,82,723205122,54675,"Sinspelt",2300,"2011-11-23",4335031
"602","E31238010000000000000016892437947","2300","7.10.2011",7232095,"49,919001","6,308106",NA,82,723205122,54675,"Sinspelt",2300,"2011-10-07",4020860
"603","E31238010000000000000016892437948","2300","17.2.2012",7232054,"49,924053","6,321688",NA,82,723205122,54675,"Sinspelt",2300,"2012-02-17",4335031
"604","E31238010000000000000016892437949","2300","24.2.2012",7232054,"49,918642","6,311543",NA,82,723205122,54675,"Sinspelt",2300,"2012-02-24",4335017
"605","E31238010000000000000016892437950","2300","10.2.2012",7232054,"49,914552","6,304471",NA,82,723205122,54675,"Sinspelt",2300,"2012-02-10",4335031
"606","E31238010000000000000016892437951","2300","30.12.2011",7232095,"49,92814","6,335601",NA,82,723205122,54675,"Sinspelt",2300,"2011-12-30",3738750
"607","E31238010000000000000016892437952","2300","29.12.2011",7232095,"49,931586","6,337839",NA,82,723205122,54675,"Sinspelt",2300,"2011-12-29",3738750
"608","E31238010000000000000016892437953","2300","26.9.2011",7232095,"49,928341","6,331368",NA,82,723205122,54675,"Sinspelt",2300,"2011-09-26",3738750
"609","E31238010000000000000016959918840","2300","26.9.2011",7232095,"49,9","6,3",108,82,723205080,54675,"Mettendorf",2300,"2011-09-26",3906128
"610","E31238010000000000000016991762747","3370","12.10.2011",7140144,"50,039265","7,524465",128,104,714008144,55469,"Simmern",3370,"2011-10-12",4960205
"611","E31238010000000000000016991762748","3370","10.11.2011",7140144,"50,033013","7,508018",128,104,714008144,55469,"Simmern",3370,"2011-11-10",4960205
"612","E31238010000000000000016991762749","3370","27.10.2011",7140144,"50,038665","7,512687",128,104,714008144,55469,"Simmern",3370,"2011-10-27",4960205
"613","E31238010000000000000016991762750","3370","25.10.2011",7140144,"50,042025","7,51384",128,104,714008144,55469,"Simmern",3370,"2011-10-25",4960205
"614","E31238010000000000000016991762751","3370","1.11.2011",7140144,"50,041524","7,521841",128,104,714008144,55469,"Simmern",3370,"2011-11-01",4960205
"615","E31238010000000000000016991762752","3370","8.11.2011",7140144,"50,034228","7,503221",128,104,714008144,55469,"Simmern",3370,"2011-11-08",4960205
"616","E31238010000000000000017426823324","2300","17.11.2011",7140062,"50,00778","7,388",138,82,714004067,55481,"Kirchberg",2300,"2011-11-17",4315977
"617","E31238010000000000000017426823325","2300","10.11.2011",7140122,"50,00031","7,39611",138,82,714004067,55481,"Kirchberg",2300,"2011-11-10",4315977
"618","E31238010000000000000017426823326","2300","17.11.2011",7140062,"50,00557","7,38842",138,82,714004067,55481,"Kirchberg",2300,"2011-11-17",4315977
"619","E31238010000000000000017426823327","2300","10.11.2011",7140122,"49,99774","7,39747",138,82,714004067,55481,"Kirchberg",2300,"2011-11-10",4315977
"620","E31238010000000000000017426823328","2300","21.11.2011",7140122,"49,997279","7,403123",138,82,714004067,55481,"Kirchberg",2300,"2011-11-21",4315977
"621","E31238010000000000000017426823330","2300","17.11.2011",7140122,"49,99447","7,40446",138,82,714004067,55481,"Kirchberg",2300,"2011-11-17",4315977
"622","E31238010000000000000017426823331","2300","17.12.2011",7140122,"50,0022","7,39329",138,82,714004067,55481,"Kirchberg",2300,"2011-12-17",4315977
"623","E31238010000000000000017426823332","2300","8.12.2011",7140122,"50,00432","7,39162",138,82,714004067,55481,"Kirchberg",2300,"2011-12-08",4315977
"624","E31238010000000000000017426823334","2300","30.11.2011",7140062,"50,00965","7,38608",138,82,714004067,55481,"Kirchberg",2300,"2011-11-30",4315977
"625","E31238010000000000000017426823335","2300","19.12.2011",7140122,"50,01261","7,38744",138,82,714004067,55481,"Kirchberg",2300,"2011-12-19",4315977
"626","E31238010000000000000017426823336","2300","23.12.2011",7140062,"50,00926","7,37629",138,82,714004067,55481,"Kirchberg",2300,"2011-12-23",4315977
"627","E31238010000000000000017426823337","2300","15.12.2011",7140062,"50,01192","7,37721",138,82,714004067,55481,"Kirchberg",2300,"2011-12-15",4315977
"628","E31238010000000000000017426823338","2300","30.12.2011",7140123,"49,99968","7,41075",138,82,714004067,55481,"Kirchberg",2300,"2011-12-30",4315977
"629","E31238010000000000000017426823339","2300","30.12.2011",7140123,"49,99422","7,41235",138,82,714004067,55481,"Kirchberg",2300,"2011-12-30",4315977
"630","E31238010000000000000017426823340","2300","30.11.2011",7140062,"49,99755","7,384967",138,82,714004067,55481,"Kirchberg",2300,"2011-11-30",4315977
"631","E31238010000000000000017426837219","2300","1.2.2012",7140123,"49,99261","7,41596",138,82,714004067,55481,"Kirchberg",2300,"2012-02-01",4315977
"632","E31238010000000000000017426837220","2300","13.2.2012",7140071,"49,97957","7,3791",138,82,714004067,55481,"Kirchberg",2300,"2012-02-13",4315977
"633","E31238010000000000000017426837221","2300","10.2.2012",7140071,"49,9775","7,37299",138,82,714004067,55481,"Kirchberg",2300,"2012-02-10",4315977
"634","E31238010000000000000017426837222","2300","30.12.2011",7140071,"49,97566","7,37494",138,82,714004067,55481,"Kirchberg",2300,"2011-12-30",4315977
"635","E31238010000000000000017426837223","2300","10.2.2012",7140094,"49,9748","7,37832",138,82,714004067,55481,"Kirchberg",2300,"2012-02-10",4315977
"636","E31238010000000000000017469738276","2300","19.12.2011",7140101,"50,022259","7,510464",138,82,714004067,55481,"Kirchberg",2300,"2011-12-19",3641552
"637","E31238010000000000000017469738280","2000","28.12.2011",7140154,"49,325061"," -3,337834",105,90,714004067,55481,"Kirchberg",2000,"2011-12-28",3142912
"638","E31238010000000000000017469798730","3170","20.12.2014",7140076,"50,49343","7,495376",143,114,714004067,55481,"Kirchberg",3170,"2014-12-20",5885873
"639","E31238010000000000000017901225101","3370","11.2.2012",7331003,"49,76506","8,05435",128,104,733101043,55237,"Lonsheim",3370,"2012-02-11",5846961
"640","E31238010000000000000017901225106","3370","30.1.2012",7331003,"49,76888","8,05842",128,104,733101043,55237,"Lonsheim",3370,"2012-01-30",5846961
"641","E31238010000000000000017901225107","3400","13.2.2012",7331003,"49,76369","8,06296",128,104,733101043,55237,"Lonsheim",3370,"2012-02-11",5846961
"642","E31238010000000000000017901225108","3370","15.1.2012",7331003,"49,77034","8,06404",128,104,733101043,55237,"Lonsheim",3370,"2012-01-15",5846961
"643","E31238010000000000000017901225109","3370","25.2.2012",7331003,"49,75874","8,0526",128,104,733101043,55237,"Lonsheim",3370,"2012-02-23",5846961
"644","E31238010000000000000017901225110","3370","17.2.2012",7331003,"49,7656","8,05962",128,104,733101043,55237,"Lonsheim",3370,"2012-02-17",5846961
"645","E31238010000000000000017901225111","3400","11.2.2012",7331003,"49,76755","8,06719",128,104,733101043,55237,"Lonsheim",3370,"2012-02-13",5846961
"646","E31238010000000000000017901225112","3400","23.2.2012",7331003,"49,75531","8,05962",128,104,733101043,55237,"Lonsheim",3370,"2012-02-25",5846961
"647","E31238010000000000000017901225115","3370","15.8.2012",7331021,"49,76199","8,05416",128,104,733101043,55237,"Lonsheim",3370,"2012-08-15",5846961
"648","E31238010000000000000017901253468","3370","6.9.2012",7331021,"49,76761","8,06261",128,104,733101043,55237,"Lonsheim",3370,"2012-09-06",5846961
"649","E31238010000000000000019260122470","2050","15.3.2012",7137089,"50,30129","7,250016",10038,925,713700068,56727,"Mayen",2050,"2012-03-15",3624020
"650","E31238010000000000000019260122805","2050","22.3.2012",7137089,"50,30036","7,260337",10038,925,713700068,56727,"Mayen",2050,"2012-03-17",3624020
"651","E31238010000000000000019260122806","2050","17.3.2012",7137089,"50,297965","7,263165",10038,925,713700068,56727,"Mayen",2050,"2012-03-22",3624020
"652","E31238010000000000000019260122807","2050","17.3.2012",7137089,"50,296742","7,251581",10038,925,713700068,56727,"Mayen",2050,"2012-03-19",3624020
"653","E31238010000000000000019260122808","2050","19.3.2012",7137089,"50,30416","7,278671",10038,925,713700068,56727,"Mayen",2050,"2012-03-17",3624020
"654","E31238010000000000000019878140147","2300","1.6.2012",7140077,"50,003414","7,519857",138,82,714008144,55469,"Simmern",2300,"2012-06-01",3348693
"655","E31238010000000000000019878140148","2300","3.8.2012",7140076,"50,013854","7,511189",138,82,714008144,55469,"Simmern",2300,"2012-08-03",3348698
"656","E31238010000000000000019878140149","2300","13.7.2012",7140076,"50,014941","7,516725",138,82,714008144,55469,"Simmern",2300,"2012-07-13",3348698
"657","E31238010000000000000019878140150","2300","28.6.2012",7140076,"50,011465","7,517823",138,82,714008144,55469,"Simmern",2300,"2012-06-28",3348698
"658","E31238010000000000000019878142980","2300","15.6.2012",7140076,"50,008818","7,518281",138,82,714008144,55469,"Simmern",2300,"2012-06-15",3348693
"659","E31238010000000000000019878157993","2300","22.6.2012",7140076,"50,005964","7,518048",138,82,714008144,55469,"Simmern",2300,"2012-06-22",3348698
"660","E31238010000000000000020051300377","2300","10.10.2012",7235137,"49,778839","6,562963",138,82,723507137,54311,"Trierweiler",2300,"2012-10-10",5017962
"661","E31238010000000000000020051364934","2300","31.10.2012",7235137,"49,775141","6,563628",138,82,723507137,54311,"Trierweiler",2300,"2012-10-31",5018009
"662","E31238010000000000000020095565693","2000","24.7.2012",7135042,"50,212697","7,147287",105,90,713502042,56814,"Illerich",2000,"2012-07-24",3307881
"663","E31238010000000000000020097256516","2000","19.7.2012",7135042,"50,210962","7,166299",105,90,713502042,56814,"Illerich",2000,"2012-07-24",3469086
"664","E31238010000000000000020589038553","2300","13.12.2012",7339201,"49,755387","8,277112",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-11-08",3971649
"665","E31238010000000000000020589068575","2300","11.3.2013",7331015,"49,751951","8,272588",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2013-03-11",4122963
"666","E31238010000000000000020589068576","2300","30.1.2013",7331015,"49,747944","8,275065",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-12-30",4122963
"667","E31238010000000000000020589068577","2300","26.10.2012",7339201,"49,756982","8,287872",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-11-16",3971649
"668","E31238010000000000000020589068578","2300","8.11.2012",7339201,"49,754797","8,28932",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-11-30",3971649
"669","E31238010000000000000020589068579","2300","8.2.2013",7331015,"49,750232","8,274486",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2013-02-08",4122963
"670","E31238010000000000000020589068580","2300","2.12.2012",7339201,"49,755851","8,293995",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-12-14",3971649
"671","E31238010000000000000020589068581","2300","14.12.2012",7339201,"49,749585","8,283978",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-11-08",3971649
"672","E31238010000000000000020589068582","2300","26.9.2013",7331002,"49,750967","8,296351",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2013-09-26",4110213
"673","E31238010000000000000020589068583","2300","18.4.2013",7331015,"49,75404","8,271404",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2013-04-18",4122963
"674","E31238010000000000000020589068584","2300","6.9.2013",7331002,"49,753074","8,293326",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2013-09-06",4110213
"675","E31238010000000000000020589068585","2300","16.11.2012",7339201,"49,758067","8,293269",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-12-13",3971649
"676","E31238010000000000000020589068586","2300","9.11.2012",7339201,"49,754202","8,280162",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2012-10-26",3971649
"677","E31238010000000000000020589068587","2300","2.9.2013",7331002,"49,750218","8,289635",138,82,733907201,67585,"Dorn-Dürkheim",2300,"2013-09-02",4110213
"678","E31238010000000000000020773624051","2000","19.11.2012",7232231,"50,172533","6,251183",105,90,723201333,54619,"Üttfeld",2000,"2012-11-19",3838076
"679","E31238010000000000000021070019132","3050","3.5.2013",7140125,"49,975627","7,667196",1354,101,714008125,55494,"Rheinböllen",3000,"2013-05-03",8063976
"680","E31238010000000000000021070019134","7580","29.10.2012",7140125,"49,978479","7,682222",135,127,NA,NA,NA,NA,NA,NA
"681","E31238010000000000000021070019135","3050","18.7.2013",7133023,"49,968903","7,673866",1354,101,713311095,55444,"Seibersbach",3050,"2013-07-18",8063976
"682","E31238010000000000000021070019138","3050","14.6.2013",7140035,"49,966809","7,650566",1354,101,714008035,55497,"Ellern (Hunsrück)",3000,"2013-06-14",8063976
"683","E31238010000000000000021070019140","3050","13.6.2013",7133023,"49,974275","7,677972",1354,101,713311095,55444,"Seibersbach",3000,"2013-06-13",8063976
"684","E31238010000000000000021070019141","3050","29.8.2013",7133023,"49,947672","7,669612",1354,101,713311095,55444,"Seibersbach",3050,"2013-08-29",8063976
"685","E31238010000000000000021070025246","7580","22.11.2012",7140035,"49,967849","7,661163",135,127,NA,NA,NA,NA,NA,NA
"686","E31238010000000000000021070025250","3050","22.7.2013",7133023,"49,948864","7,676284",1354,101,713311095,55444,"Seibersbach",3050,"2013-07-22",8063976
"687","E31238010000000000000021070025253","3050","4.7.2013",7133023,"49,976692","7,687306",1354,101,713311095,55444,"Seibersbach",3000,"2013-07-04",8063976
"688","E31238010000000000000021070025254","7580","17.12.2012",7140125,"49,976332","7,67461",135,127,NA,NA,NA,NA,NA,NA
"689","E31238010000000000000021070025269","7580","28.12.2012",7140035,"49,963953","7,653295",135,127,NA,NA,NA,NA,NA,NA
"690","E31238010000000000000021070025271","7580","27.11.2012",7140035,"49,971947","7,665554",135,127,NA,NA,NA,NA,NA,NA
"691","E31238010000000000000021070025273","3050","12.4.2013",7140125,"49,983956","7,684542",1354,101,714008125,55494,"Rheinböllen",3000,"2013-04-14",8063976
"692","E31238010000000000000021070025274","3050","19.8.2013",7133025,"49,944813","7,671252",1354,101,713311025,55444,"Dörrebach",3050,"2013-08-19",8063976
"693","E31238010000000000000021070060483","3050","13.12.2012",7133025,"49,942203","7,665609",1354,101,713311025,55444,"Dörrebach",3000,"2012-12-13",8063976
"694","E31238010000000000000021070083365","3050","16.9.2013",7133023,"49,94473","7,664062",1354,101,713311095,55444,"Seibersbach",3050,"2013-09-16",8063976
"695","E31238010000000000000021070083374","3050","9.9.2013",7140027,"49,999384","7,723401",1354,101,714008027,55494,"Dichtelbach",3050,"2013-09-09",8063976
"696","E31238010000000000000021070084475","3050","16.9.2013",7140027,"49,998801","7,728495",1354,101,714008027,55494,"Dichtelbach",3050,"2013-09-16",8063976
"697","E31238010000000000000021070177809","3050","9.5.2014",7133023,"49,99803","7,741864",1354,101,733901045,55413,"Oberheimbach",3050,"2014-05-09",8107432
"698","E31238010000000000000021070193150","3050","9.5.2014",7133023,"49,999055","7,736063",1354,101,733901045,55413,"Oberheimbach",3050,"2014-05-09",8107432
"699","E31238010000000000000021070199050","3050","28.1.2015",7339040,"49,995659","7,736503",135,101,733901045,55413,"Oberheimbach",3050,"2015-01-28",8315940
"700","E31238010000000000000021093158907","3370","26.3.2013",7140025,"50,096673","7,618678",128,104,714009087,56291,"Lingerhahn",3370,"2013-03-26",7194905
"701","E31238010000000000000021093158908","3370","7.2.2013",7140025,"50,096332","7,624826",128,104,714009087,56291,"Lingerhahn",3370,"2013-02-07",7194905
"702","E31238010000000000000021093158911","3370","12.3.2013",7140025,"50,092996","7,621859",128,104,714009087,56291,"Lingerhahn",3370,"2013-03-12",7194905
"703","E31238010000000000000021093177875","3370","16.5.2013",7140025,"50,099593","7,626746",128,104,714009087,56291,"Lingerhahn",3370,"2013-05-16",7194905
"704","E31238010000000000000021093180966","3170","7.6.2013",7140010,"50,104107","7,505736",143,114,714009087,56291,"Lingerhahn",3170,"2013-06-07",7030958
"705","E31238010000000000000021093190264","3370","25.5.2013",7140025,"50,100719","7,617806",128,104,714009087,56291,"Lingerhahn",3370,"2013-05-25",7194905
